choice	gender	amount	freq	last	first	child	youth	cook	diy	art
0	1	386	14	12	42	6	0	4	1	1
0	0	249	16	2	20	0	0	2	0	0
0	1	232	14	1	14	0	0	1	0	0
0	1	90	8	2	12	0	0	2	0	0
0	1	209	32	2	40	0	0	2	0	0
0	0	207	12	1	12	0	0	0	0	0
0	0	335	20	8	56	1	1	3	1	0
0	1	238	4	1	4	0	1	0	0	0
0	1	211	16	1	16	0	0	1	0	0
0	0	130	16	2	20	1	0	0	0	1
0	1	229	20	2	28	1	0	1	0	0
0	1	234	32	2	38	0	0	1	0	1
0	1	124	10	2	12	1	0	0	0	1
0	1	325	6	2	8	0	1	1	0	0
0	1	94	16	1	16	0	1	0	0	0
0	1	301	12	1	12	0	0	0	1	0
0	1	24	10	1	10	0	0	0	1	0
0	1	74	30	1	30	0	0	1	0	0
0	0	296	34	2	42	1	0	0	1	0
0	1	284	8	1	8	1	0	0	0	0
0	1	35	18	2	26	0	0	0	1	0
0	0	149	12	2	16	1	0	0	1	0
0	1	135	10	8	42	3	1	1	1	0
0	1	311	10	2	16	0	0	0	1	1
0	0	435	16	12	50	1	3	3	2	2
0	1	323	12	7	26	3	1	1	0	1
0	1	276	12	2	14	0	0	1	0	0
0	0	329	12	6	24	1	0	1	1	1
0	1	238	10	1	10	0	0	0	1	0
0	1	222	12	3	24	0	0	1	1	0
0	1	155	6	6	20	2	1	1	1	0
0	0	203	6	1	6	1	0	0	0	0
0	1	56	8	2	10	2	0	0	0	0
0	1	44	8	2	10	2	0	0	0	0
0	1	173	6	2	14	0	0	0	0	2
0	1	276	4	1	4	0	0	0	0	1
0	1	82	22	1	22	0	0	1	0	0
0	1	61	16	2	24	1	0	1	0	0
0	1	165	14	2	22	0	0	1	1	0
0	1	273	32	1	32	0	0	0	1	0
0	1	228	4	2	12	0	0	1	1	0
0	1	291	24	11	62	1	2	5	1	0
0	0	293	22	2	28	2	0	0	0	0
0	1	272	16	10	54	3	2	3	0	0
0	1	208	14	2	20	0	0	1	0	1
0	0	292	16	5	38	2	0	1	0	1
0	1	248	6	1	6	0	0	0	1	0
0	1	351	14	9	64	1	0	6	1	0
0	1	269	14	7	30	1	1	3	0	1
0	0	166	32	11	76	2	1	4	1	1
0	1	50	12	1	12	0	0	0	0	0
0	1	89	16	2	18	0	2	0	0	0
0	0	104	14	2	18	0	1	0	1	0
0	1	302	18	1	18	1	0	0	0	0
0	1	249	14	1	14	1	0	0	0	0
0	1	207	14	2	20	0	1	0	0	0
0	1	224	10	3	24	2	0	1	0	0
0	0	47	12	1	12	0	0	1	0	0
0	1	225	4	2	6	0	0	2	0	0
0	1	42	16	1	16	0	0	1	0	0
0	1	132	4	1	4	1	0	0	0	0
0	1	291	10	1	10	1	0	0	0	0
0	1	17	32	1	32	0	0	0	1	0
0	0	374	22	10	80	2	2	2	2	1
0	1	259	6	5	20	2	0	2	0	0
0	0	118	4	2	12	1	0	1	0	0
0	1	359	30	8	52	3	2	1	0	1
0	1	70	12	1	12	0	1	0	0	0
0	0	238	2	1	2	0	0	0	1	0
0	1	155	14	2	18	0	0	0	1	0
0	1	263	12	1	12	0	0	0	0	0
0	1	277	2	8	34	1	2	2	1	1
0	1	228	28	1	28	0	0	0	0	0
0	0	295	14	1	14	0	0	1	0	0
0	0	350	4	11	60	2	1	2	3	2
0	0	157	32	6	52	0	3	0	1	0
0	0	47	14	2	16	0	0	0	0	1
0	0	104	8	2	10	1	0	1	0	0
0	0	86	8	1	8	0	1	0	0	0
0	1	295	8	2	12	0	0	1	0	0
0	0	159	14	1	14	1	0	0	0	0
0	1	119	16	1	16	0	0	1	0	0
0	0	221	16	1	16	0	0	0	0	1
0	0	223	6	4	16	1	0	3	0	0
0	1	198	10	1	10	1	0	0	0	0
0	1	283	12	12	54	1	1	6	2	1
0	1	16	4	1	4	0	0	1	0	0
0	1	268	34	1	34	1	0	0	0	0
0	1	393	6	9	34	4	2	0	2	0
0	1	197	12	1	12	0	0	1	0	0
0	1	152	12	1	12	1	0	0	0	0
0	0	172	14	5	30	1	0	4	0	0
0	1	36	18	2	24	0	0	0	2	0
0	0	125	10	2	14	1	0	1	0	0
0	1	33	32	2	40	0	0	1	0	0
0	0	138	10	2	18	0	0	2	0	0
0	1	138	2	5	16	1	0	1	0	0
0	1	193	4	2	8	1	0	0	0	0
0	1	114	8	7	26	3	0	0	1	2
0	0	258	2	3	10	1	0	0	1	0
0	0	254	4	1	4	0	0	0	0	0
0	1	124	24	3	32	1	1	0	0	0
0	1	107	6	2	10	1	0	0	0	1
0	0	22	18	1	18	0	0	0	0	0
0	0	236	16	2	24	0	0	0	2	0
0	1	216	16	1	16	0	1	0	0	0
0	1	82	16	2	20	1	0	1	0	0
0	1	272	36	1	36	1	0	0	0	0
0	1	173	16	2	22	2	0	0	0	0
0	1	207	8	1	8	0	0	0	0	1
0	1	102	14	2	16	0	0	1	0	0
0	1	115	28	1	28	0	0	0	1	0
0	0	315	2	6	36	2	0	1	1	0
0	1	224	14	1	14	1	0	0	0	0
0	1	48	26	2	28	0	0	1	0	0
0	1	246	12	1	12	0	0	1	0	0
0	1	158	12	2	20	0	1	0	1	0
0	1	207	14	7	40	2	0	2	0	2
0	1	204	14	12	42	1	1	4	3	1
0	1	159	14	2	16	0	0	2	0	0
0	0	328	8	2	14	0	0	0	1	0
0	1	79	14	3	28	2	0	1	0	0
0	0	252	4	6	38	2	0	0	1	1
0	0	143	30	1	30	1	0	0	0	0
0	1	120	10	4	30	1	1	1	0	0
0	1	346	4	6	22	2	1	1	2	0
0	1	357	2	5	20	0	0	3	2	0
0	1	302	30	7	66	2	2	1	0	1
0	0	226	12	5	40	2	0	0	1	1
0	1	167	4	7	26	3	1	1	1	1
0	0	248	6	3	22	0	0	1	1	0
0	1	97	14	2	16	0	0	0	0	2
0	1	317	4	10	48	1	0	4	3	1
0	0	136	34	2	40	1	0	0	1	0
0	1	259	16	1	16	1	0	0	0	0
0	1	16	6	1	6	0	0	1	0	0
0	0	206	12	1	12	0	0	0	1	0
0	1	352	12	8	40	1	0	2	2	2
0	0	117	16	7	44	1	1	2	0	1
0	1	245	2	8	28	3	0	3	2	0
0	1	215	2	1	2	0	0	0	0	0
0	1	104	16	2	24	1	1	0	0	0
0	1	68	14	1	14	1	0	0	0	0
0	1	42	10	1	10	0	0	1	0	0
0	1	249	6	4	26	0	0	1	1	1
0	1	201	10	1	10	0	1	0	0	0
0	1	274	12	6	48	1	1	2	1	0
0	0	345	4	6	24	1	1	2	0	1
0	0	122	2	2	6	0	0	2	0	0
0	1	207	2	1	2	0	0	0	0	0
0	0	118	14	2	22	0	1	1	0	0
0	1	128	16	2	22	0	0	1	1	0
0	0	40	14	2	16	1	0	0	1	0
0	1	141	14	3	20	0	2	0	1	0
0	1	168	8	10	48	3	4	2	0	1
0	1	118	14	1	14	0	0	1	0	0
0	1	116	14	2	20	1	0	1	0	0
0	0	70	32	1	32	0	0	1	0	0
0	1	104	24	1	24	0	0	0	1	0
0	1	435	10	12	50	2	1	3	3	3
0	1	180	2	4	10	1	1	1	1	0
0	1	246	14	10	66	4	1	1	2	2
0	0	218	2	2	4	0	1	1	0	0
0	1	71	2	2	6	1	0	0	0	1
0	0	167	2	1	2	0	0	0	1	0
0	1	227	8	2	10	1	0	1	0	0
0	1	208	14	1	14	0	0	0	1	0
0	0	284	12	1	12	0	1	0	0	0
0	1	346	14	5	40	1	0	2	0	0
0	1	233	10	9	52	2	1	3	1	1
0	1	205	14	1	14	1	0	0	0	0
0	1	312	12	8	48	1	1	1	2	0
0	1	223	18	1	18	0	0	0	1	0
0	1	134	10	3	24	2	1	0	0	0
0	1	175	12	3	22	0	1	2	0	0
0	1	286	6	10	42	1	2	3	1	1
0	1	170	18	1	18	1	0	0	0	0
0	0	234	22	1	22	0	1	0	0	0
0	1	267	26	3	36	1	0	1	1	0
0	1	161	6	1	6	0	0	0	0	1
0	1	187	14	1	14	1	0	0	0	0
0	1	303	14	9	60	4	1	1	2	0
0	1	293	12	8	30	0	1	5	0	0
0	1	92	18	2	20	0	1	0	0	1
0	0	428	4	10	28	1	3	2	2	2
0	0	370	8	7	50	0	2	1	3	1
0	0	148	14	3	28	1	0	2	0	0
0	0	161	34	2	38	1	0	0	0	0
0	1	187	4	1	4	0	0	0	1	0
0	0	143	4	2	10	0	0	1	0	1
0	1	324	30	6	56	1	0	4	0	0
0	1	285	14	2	18	0	0	0	1	0
0	0	227	16	11	52	1	1	5	1	2
0	0	212	6	6	32	2	1	2	0	0
0	1	256	8	1	8	0	0	0	0	1
0	1	57	16	2	22	0	0	2	0	0
0	0	158	34	1	34	0	0	0	0	0
0	1	124	12	5	22	3	0	1	0	1
0	1	142	14	2	18	0	0	1	0	0
0	1	312	30	2	38	1	0	1	0	0
0	0	231	20	1	20	0	1	0	0	0
0	0	105	16	1	16	0	0	0	0	0
0	1	216	14	1	14	0	1	0	0	0
0	1	31	14	1	14	1	0	0	0	0
0	1	92	30	1	30	0	0	0	0	1
0	1	35	4	2	6	0	0	1	0	1
0	0	142	2	2	8	0	0	1	0	0
0	1	67	34	2	42	1	0	1	0	0
0	1	397	22	9	56	1	1	2	3	0
0	1	78	26	3	38	0	0	0	2	0
0	1	215	14	2	18	0	0	1	0	0
0	0	234	2	1	2	0	0	0	0	0
0	1	42	12	1	12	0	0	0	1	0
0	1	278	34	3	44	0	0	1	0	0
0	0	31	10	1	10	0	0	0	0	0
0	1	312	2	6	16	1	1	2	1	1
0	1	61	16	2	22	0	0	0	0	0
0	0	270	16	1	16	0	1	0	0	0
0	0	163	2	1	2	1	0	0	0	0
0	1	45	30	2	34	0	0	2	0	0
0	0	166	34	1	34	0	0	1	0	0
0	0	277	14	1	14	0	0	0	1	0
0	0	388	28	6	60	3	0	1	2	0
0	0	258	10	2	16	2	0	0	0	0
0	1	70	12	1	12	0	0	1	0	0
0	1	81	2	5	16	1	0	2	0	1
0	1	165	30	1	30	0	0	0	0	0
0	0	253	16	2	20	0	0	2	0	0
0	1	153	6	4	26	3	0	0	0	0
0	1	115	2	1	2	0	0	1	0	0
0	1	183	8	6	42	1	0	4	0	1
0	1	246	2	2	10	1	0	0	0	1
0	1	29	12	1	12	0	0	1	0	0
0	1	219	2	1	2	1	0	0	0	0
0	1	246	12	10	70	2	2	3	2	0
0	1	43	14	1	14	0	0	0	0	1
0	1	270	12	5	36	2	0	1	0	0
0	1	113	14	2	20	0	0	0	0	1
0	1	244	14	2	18	1	1	0	0	0
0	1	305	2	1	2	1	0	0	0	0
0	0	45	16	2	20	0	0	0	1	0
0	1	121	4	4	14	1	1	0	1	0
0	1	286	4	1	4	1	0	0	0	0
0	1	297	4	1	4	0	1	0	0	0
0	1	87	14	4	22	0	0	1	0	0
0	1	156	4	2	10	0	1	0	1	0
0	1	188	10	5	28	1	1	2	1	0
0	1	78	16	1	16	0	1	0	0	0
0	1	182	14	2	20	2	0	0	0	0
0	1	86	8	2	14	0	0	1	1	0
0	1	231	16	1	16	0	0	0	1	0
0	1	150	26	2	28	1	0	1	0	0
0	1	47	6	2	8	1	0	0	1	0
0	1	122	20	2	22	1	1	0	0	0
0	0	142	14	1	14	1	0	0	0	0
0	0	170	4	1	4	0	1	0	0	0
0	1	314	4	1	4	0	0	0	0	0
0	1	234	10	3	18	0	0	0	2	1
0	0	114	14	4	36	1	1	1	0	0
0	1	244	28	1	28	0	0	0	0	0
0	1	204	6	7	24	4	0	2	0	1
0	1	16	2	1	2	0	0	1	0	0
0	1	363	8	6	34	1	0	1	1	1
0	1	85	28	2	34	0	0	1	0	0
0	1	318	6	5	28	0	0	2	1	1
0	1	269	10	2	14	1	0	0	0	0
0	1	150	12	5	34	0	0	3	0	2
0	1	214	12	1	12	0	0	0	0	0
0	1	152	8	2	12	0	0	1	0	1
0	0	242	22	8	44	4	1	1	1	1
0	0	158	16	1	16	0	0	0	1	0
0	0	308	26	2	34	1	0	0	0	1
0	1	302	14	1	14	1	0	0	0	0
0	1	273	4	2	10	1	0	1	0	0
0	0	136	2	2	8	1	0	1	0	0
0	1	217	10	2	16	0	0	2	0	0
0	1	267	6	1	6	0	0	0	0	1
0	1	75	16	1	16	1	0	0	0	0
0	1	215	14	1	14	0	0	0	1	0
0	1	230	14	1	14	0	0	1	0	0
0	1	184	8	4	20	0	0	1	1	0
0	1	208	16	1	16	1	0	0	0	0
0	1	222	22	1	22	0	0	0	0	0
0	1	263	10	9	28	1	1	4	1	1
0	1	233	8	2	10	0	0	1	0	0
0	1	227	34	2	42	0	1	1	0	0
0	1	74	2	1	2	1	0	0	0	0
0	1	287	6	1	6	0	0	1	0	0
0	0	207	14	1	14	1	0	0	0	0
0	1	325	16	2	20	0	0	1	0	0
0	1	86	8	2	10	0	0	2	0	0
0	1	308	16	2	18	1	1	0	0	0
0	0	89	16	2	18	1	0	1	0	0
0	1	155	16	2	24	0	1	0	0	0
0	0	155	28	1	28	0	0	0	1	0
0	1	64	6	1	6	1	0	0	0	0
0	0	188	16	4	38	0	0	2	1	0
0	0	153	6	2	14	1	0	1	0	0
0	1	312	12	4	30	1	0	1	0	0
0	1	144	10	1	10	1	0	0	0	0
0	1	114	8	4	22	1	1	1	0	0
0	1	218	10	2	14	0	0	1	0	0
0	1	114	6	1	6	0	1	0	0	0
0	1	251	4	2	10	0	1	0	0	0
0	1	313	8	2	16	0	0	2	0	0
0	1	244	12	2	18	1	0	0	0	1
0	1	101	12	1	12	1	0	0	0	0
0	1	262	10	2	12	1	0	0	0	1
0	1	70	4	2	6	1	0	1	0	0
0	1	253	8	1	8	0	0	1	0	0
0	0	175	16	1	16	0	0	0	1	0
0	1	147	22	1	22	1	0	0	0	0
0	1	101	16	1	16	0	0	0	0	1
0	1	240	4	2	10	0	0	1	0	0
0	0	187	28	2	32	1	0	1	0	0
0	1	227	36	1	36	0	0	1	0	0
0	0	181	18	1	18	0	0	0	0	0
0	1	143	16	3	24	0	1	1	1	0
0	1	61	4	1	4	1	0	0	0	0
0	0	248	30	1	30	0	0	0	1	0
0	1	90	2	2	10	1	0	0	0	0
0	1	240	10	2	18	0	1	0	0	0
0	0	243	6	5	22	0	2	2	0	0
0	1	283	4	7	28	2	0	2	2	1
0	1	267	4	1	4	0	0	0	0	1
0	1	190	22	1	22	0	0	0	0	0
0	1	177	16	1	16	0	0	0	1	0
0	0	243	6	2	14	0	0	0	2	0
0	0	234	28	1	28	0	0	1	0	0
0	1	45	4	2	12	1	1	0	0	0
0	0	118	10	2	16	1	0	1	0	0
0	1	189	10	2	18	0	0	1	0	1
0	1	277	16	2	18	0	1	0	0	0
0	1	175	8	2	10	0	0	1	0	1
0	1	80	22	1	22	0	0	0	0	1
0	1	274	14	7	30	2	3	1	1	0
0	0	127	26	1	26	0	0	1	0	0
0	1	230	24	2	32	0	0	1	0	0
0	0	328	10	2	16	0	1	0	0	1
0	1	165	16	1	16	0	0	1	0	0
0	1	295	6	2	10	1	0	1	0	0
0	1	183	14	1	14	1	0	0	0	0
0	1	383	16	7	38	3	0	1	0	1
0	1	242	20	1	20	0	0	0	1	0
0	1	96	24	3	32	0	0	0	1	1
0	1	306	4	2	8	0	0	0	1	0
0	1	36	16	1	16	1	0	0	0	0
0	1	267	6	2	12	0	0	2	0	0
0	1	212	30	1	30	0	0	0	0	1
0	1	229	14	1	14	1	0	0	0	0
0	1	300	24	1	24	0	1	0	0	0
0	1	232	6	1	6	0	0	0	0	1
0	0	210	14	2	16	1	0	0	0	1
0	0	134	10	2	16	0	0	1	1	0
0	1	305	16	7	52	3	1	1	1	0
0	1	325	24	7	38	3	0	1	1	2
0	1	205	16	1	16	0	0	1	0	0
0	1	135	32	2	36	0	0	0	0	1
0	1	297	6	1	6	0	0	1	0	0
0	0	125	4	7	20	2	0	3	2	0
0	1	230	4	1	4	1	0	0	0	0
0	0	197	10	2	14	1	0	0	0	0
0	1	189	22	2	28	1	1	0	0	0
0	0	45	12	2	16	0	0	1	1	0
0	1	328	6	2	12	1	0	0	1	0
0	0	36	12	1	12	1	0	0	0	0
0	1	91	22	1	22	0	0	0	1	0
0	0	237	26	7	40	1	0	1	4	1
0	1	117	16	2	20	0	1	0	0	0
0	1	230	16	1	16	1	0	0	0	0
0	1	252	30	2	36	1	0	0	0	1
0	0	144	32	2	38	0	0	0	1	1
0	0	87	12	2	18	0	0	1	0	0
0	0	104	16	1	16	0	0	1	0	0
0	1	264	12	1	12	1	0	0	0	0
0	0	123	6	1	6	0	0	0	1	0
0	1	164	36	1	36	0	0	0	0	0
0	1	83	2	2	6	0	0	1	0	0
0	0	309	18	2	20	1	0	0	1	0
0	1	353	14	5	36	1	1	2	0	0
0	0	69	8	4	18	1	1	1	1	0
0	0	239	10	2	16	0	0	0	1	0
0	1	151	4	1	4	0	0	0	0	0
0	0	217	6	6	28	1	1	3	1	0
0	0	173	10	1	10	0	0	1	0	0
0	1	146	12	4	30	1	1	1	0	1
0	1	382	28	7	68	2	1	1	0	1
0	0	137	18	6	32	1	0	2	0	0
0	0	80	16	2	18	1	0	0	1	0
0	1	16	24	1	24	0	0	1	0	0
0	1	202	30	1	30	0	0	0	0	1
0	1	88	28	1	28	0	0	0	0	1
0	1	143	14	2	16	0	1	1	0	0
0	0	220	24	1	24	0	0	1	0	0
0	0	52	8	3	22	1	0	1	1	0
0	1	49	16	2	24	1	0	1	0	0
0	1	53	10	2	14	1	0	1	0	0
0	1	163	26	5	44	2	0	0	2	0
0	1	318	14	2	20	0	1	1	0	0
0	1	146	6	6	32	1	0	2	0	0
0	0	277	22	1	22	0	1	0	0	0
0	1	130	14	1	14	0	0	0	1	0
0	1	132	4	1	4	1	0	0	0	0
0	1	214	14	5	30	3	1	1	0	0
0	0	121	4	8	36	0	2	2	3	1
0	1	228	8	1	8	0	0	1	0	0
0	0	220	18	4	42	0	0	0	1	2
0	0	150	12	2	18	1	0	1	0	0
0	0	276	14	11	40	1	2	3	2	1
0	0	82	6	1	6	0	0	0	0	1
0	1	114	20	2	28	0	0	0	1	0
0	1	382	14	11	40	1	0	5	3	0
0	1	110	16	1	16	0	0	0	0	0
0	1	136	2	1	2	1	0	0	0	0
0	0	379	10	7	32	3	1	2	0	0
0	0	172	24	1	24	0	0	0	0	0
0	0	202	4	2	8	0	0	1	0	0
0	1	169	16	2	22	1	1	0	0	0
0	1	302	16	2	24	0	0	0	0	1
0	0	142	16	6	50	2	2	0	0	1
0	0	248	8	9	62	2	0	2	3	2
0	1	52	10	1	10	1	0	0	0	0
0	0	304	10	1	10	0	0	1	0	0
0	0	102	16	4	30	1	2	0	1	0
0	1	213	2	1	2	0	0	0	0	0
0	1	359	16	5	40	1	1	2	0	1
0	0	239	36	2	40	0	0	2	0	0
0	0	143	14	6	32	1	0	1	1	1
0	1	243	20	1	20	1	0	0	0	0
0	0	150	4	4	14	0	1	2	0	0
0	1	268	12	2	18	0	0	0	1	0
0	1	286	14	10	66	2	2	3	1	0
0	0	241	6	11	44	3	2	4	2	0
0	0	261	16	3	34	0	0	2	1	0
0	1	321	8	2	10	1	0	1	0	0
0	1	192	2	2	6	0	1	1	0	0
0	0	133	14	2	20	0	0	1	0	0
0	1	238	10	2	14	1	0	1	0	0
0	0	271	16	1	16	0	0	1	0	0
0	0	161	10	1	10	0	0	1	0	0
0	0	220	6	5	30	2	1	1	0	1
0	1	188	14	1	14	0	0	0	0	0
0	1	119	12	1	12	1	0	0	0	0
0	1	22	16	1	16	0	0	0	0	0
0	0	157	14	1	14	0	0	0	1	0
0	1	190	16	1	16	0	0	0	0	0
0	0	181	10	1	10	1	0	0	0	0
0	1	239	12	6	36	2	0	0	2	1
0	1	281	24	1	24	1	0	0	0	0
0	1	306	22	5	50	0	1	0	0	1
0	1	310	14	2	22	0	0	1	1	0
0	1	283	14	1	14	0	1	0	0	0
0	1	324	12	6	44	1	0	2	1	2
0	1	288	10	2	12	0	1	0	0	1
0	1	81	2	1	2	0	0	1	0	0
0	1	147	2	1	2	0	0	0	0	0
0	0	147	8	2	10	2	0	0	0	0
0	1	405	16	11	76	3	1	4	1	1
0	1	215	4	7	38	1	1	0	4	0
0	0	176	8	3	14	1	0	0	1	0
0	1	130	12	1	12	1	0	0	0	0
0	1	142	12	2	14	0	0	1	0	0
0	0	124	4	2	8	0	0	1	0	1
0	0	371	16	12	76	4	1	3	1	1
0	0	94	10	2	12	1	1	0	0	0
0	0	343	16	8	38	1	2	2	1	1
0	0	253	12	6	28	0	1	1	3	1
0	0	150	24	2	28	0	1	1	0	0
0	1	275	10	6	22	1	1	3	0	0
0	1	37	4	1	4	0	1	0	0	0
0	1	119	12	2	18	1	1	0	0	0
0	1	145	10	6	36	1	0	0	1	2
0	1	113	10	2	18	0	0	1	1	0
0	1	50	12	3	22	1	0	1	0	1
0	1	212	22	1	22	1	0	0	0	0
0	1	118	4	2	10	0	1	1	0	0
0	1	65	32	3	44	0	1	2	0	0
0	1	169	14	10	44	4	1	4	0	0
0	1	93	10	1	10	0	0	1	0	0
0	1	209	2	1	2	1	0	0	0	0
0	1	264	6	2	14	0	1	0	0	0
0	1	318	28	9	68	2	0	3	1	1
0	0	62	14	1	14	0	0	0	1	0
0	1	86	2	2	6	1	0	0	1	0
0	0	30	8	2	16	0	1	1	0	0
0	1	46	26	2	32	0	1	0	0	0
0	1	339	34	6	64	1	2	2	0	0
0	1	258	6	7	24	3	0	0	0	1
0	1	149	4	2	12	1	0	1	0	0
0	1	212	10	3	20	0	1	1	0	0
0	1	277	22	1	22	1	0	0	0	0
0	1	104	26	1	26	1	0	0	0	0
0	1	141	26	2	30	0	0	1	0	1
0	0	73	12	2	20	2	0	0	0	0
0	1	64	10	1	10	1	0	0	0	0
0	0	109	14	2	20	0	0	1	0	0
0	1	55	14	2	20	0	0	0	1	0
0	1	97	18	1	18	0	1	0	0	0
0	0	254	10	2	16	0	0	1	1	0
0	1	310	6	2	10	1	1	0	0	0
0	0	157	6	2	12	1	0	1	0	0
0	1	175	30	2	38	0	0	0	0	0
0	1	114	10	1	10	0	0	0	0	0
0	0	68	16	1	16	1	0	0	0	0
0	1	338	8	4	22	0	2	0	0	1
0	1	99	8	1	8	0	0	1	0	0
0	1	281	10	8	30	1	1	2	3	0
0	1	61	16	2	20	1	0	0	0	1
0	1	23	30	1	30	1	0	0	0	0
0	0	102	20	1	20	0	0	0	0	0
0	1	152	10	5	36	3	0	1	1	0
0	1	155	8	2	10	1	0	0	0	0
0	0	42	6	1	6	1	0	0	0	0
0	1	237	14	5	34	2	0	0	0	1
0	1	54	30	2	32	0	0	1	0	1
0	1	112	2	1	2	0	0	0	1	0
0	1	299	14	2	18	1	0	0	0	0
0	1	147	12	2	20	0	0	0	1	0
0	0	125	8	1	8	0	0	1	0	0
0	1	139	2	1	2	0	1	0	0	0
0	1	184	26	1	26	1	0	0	0	0
0	1	118	6	1	6	0	1	0	0	0
0	1	194	10	1	10	0	0	0	0	1
0	1	233	12	2	18	1	0	1	0	0
0	1	188	12	2	14	0	0	1	0	1
0	1	211	14	2	16	0	0	0	1	0
0	1	104	16	1	16	0	0	1	0	0
0	1	88	10	5	26	1	0	2	0	0
0	1	197	20	1	20	1	0	0	0	0
0	0	118	16	2	22	0	0	1	0	1
0	0	310	16	1	16	0	1	0	0	0
0	1	185	18	2	26	1	0	0	0	1
0	1	105	14	1	14	0	0	0	0	1
0	1	274	20	1	20	0	0	1	0	0
0	0	95	30	2	38	1	0	0	1	0
0	1	221	2	1	2	0	0	1	0	0
0	0	179	8	2	10	0	0	2	0	0
0	1	291	16	2	24	1	0	0	1	0
0	1	174	26	5	40	0	0	2	0	1
0	1	22	8	1	8	0	0	1	0	0
0	1	320	10	2	16	0	1	1	0	0
0	1	299	4	8	38	2	1	2	2	0
0	1	224	32	1	32	0	1	0	0	0
0	1	237	14	2	22	1	0	1	0	0
0	1	134	12	2	14	1	0	0	0	1
0	1	299	6	2	8	0	0	2	0	0
0	1	124	16	2	24	0	0	0	1	0
0	1	233	12	3	24	1	0	0	1	0
0	1	204	4	2	10	0	0	1	0	0
0	1	56	18	2	26	0	0	1	0	0
0	1	184	8	1	8	0	1	0	0	0
0	1	306	16	2	24	0	1	1	0	0
0	1	254	16	2	20	0	0	1	1	0
0	1	253	10	2	16	1	0	0	1	0
0	1	235	16	2	24	1	0	0	1	0
0	1	125	22	3	30	2	0	0	0	0
0	1	202	24	1	24	0	0	0	1	0
0	1	211	16	2	20	0	1	0	0	1
0	1	88	22	1	22	1	0	0	0	0
0	1	110	8	2	12	2	0	0	0	0
0	0	200	6	2	10	0	0	0	2	0
0	1	264	8	10	54	2	1	2	2	3
0	1	324	4	2	6	0	0	2	0	0
0	0	52	24	2	28	1	0	1	0	0
0	1	107	4	2	10	1	0	1	0	0
0	1	304	10	9	50	4	0	4	0	1
0	0	72	28	1	28	0	0	0	1	0
0	1	308	12	2	14	0	0	0	0	1
0	0	299	14	1	14	0	0	1	0	0
0	0	281	12	1	12	0	0	0	0	1
0	1	165	10	2	14	0	0	0	1	0
0	1	264	12	10	42	3	2	3	1	0
0	1	368	10	11	58	5	0	1	1	2
0	0	316	6	2	8	2	0	0	0	0
0	1	146	12	2	14	0	2	0	0	0
0	1	293	16	2	22	1	0	0	0	0
0	1	69	14	1	14	0	0	1	0	0
0	0	80	8	1	8	0	1	0	0	0
0	0	402	16	7	40	2	0	3	0	1
0	1	304	10	9	36	1	0	4	1	1
0	1	272	16	1	16	0	0	0	1	0
0	0	310	12	2	14	0	1	0	0	1
0	1	52	12	2	16	0	0	1	0	0
0	1	232	4	12	54	2	2	2	4	0
0	1	328	10	5	36	1	0	1	1	2
0	0	222	4	1	4	1	0	0	0	0
0	1	277	10	1	10	0	1	0	0	0
0	0	137	4	2	6	1	0	1	0	0
0	1	208	12	2	16	0	1	0	0	0
0	1	177	14	1	14	1	0	0	0	0
0	1	238	10	10	48	2	0	2	4	1
0	0	115	14	2	18	1	0	0	0	0
0	0	162	14	3	28	0	0	1	1	1
0	0	209	10	4	22	0	1	2	1	0
0	1	225	6	1	6	0	1	0	0	0
0	1	146	4	1	4	0	0	1	0	0
0	1	123	16	1	16	0	0	0	0	0
0	0	351	14	9	38	3	0	3	2	1
0	1	142	18	1	18	0	0	0	0	0
0	1	52	8	2	12	1	0	0	1	0
0	0	221	16	3	24	2	0	1	0	0
0	1	75	10	2	16	0	0	0	0	1
0	1	241	2	3	18	2	0	0	0	0
0	0	249	16	1	16	1	0	0	0	0
0	1	287	24	2	26	0	0	2	0	0
0	1	297	10	3	24	2	0	0	0	1
0	0	145	14	2	18	0	0	1	0	1
0	0	154	16	2	20	1	0	1	0	0
0	0	202	8	7	28	3	1	1	1	1
0	1	237	16	9	46	2	2	2	1	2
0	1	392	20	8	66	3	1	2	0	1
0	0	243	18	4	34	0	0	1	1	2
0	0	266	4	6	16	3	0	1	1	0
0	1	328	18	9	64	0	2	3	2	0
0	0	224	12	2	14	0	1	0	0	1
0	1	50	8	2	16	0	0	1	0	0
0	1	257	4	5	22	2	0	0	1	1
0	1	223	4	2	8	0	0	2	0	0
0	0	321	16	8	48	4	0	1	1	1
0	1	132	12	1	12	1	0	0	0	0
0	0	31	4	2	8	0	0	0	1	1
0	1	201	4	1	4	1	0	0	0	0
0	1	311	2	8	44	3	1	1	0	0
0	1	334	8	10	60	2	1	5	0	1
0	1	150	8	2	10	1	0	0	0	0
0	1	200	26	1	26	0	0	0	0	0
0	1	133	34	2	38	0	0	1	0	0
0	1	142	4	1	4	0	0	0	0	1
0	0	328	16	2	22	1	0	1	0	0
0	1	372	18	12	66	2	1	2	3	1
0	1	179	28	11	56	2	1	5	0	0
0	0	204	26	2	28	1	0	0	0	0
0	0	276	8	1	8	0	0	0	0	1
0	0	232	12	10	60	5	2	2	1	0
0	0	211	28	8	68	1	2	1	4	0
